entity_id,date,mean_demand_kw,maximum_demand_kw,minimum_demand_kw,daily_energy_kwh,peak_time,load_factor,peak_to_average_ratio,standard_deviation_kw,coefficient_of_variation,is_complete_day
Portfolio,2024-08-20,602.9291666666667,678.48,368.32,14470.300000000001,15:00:00,0.8886469264630743,1.1253063170770474,54.16937040269678,0.08984367218818702,True
Portfolio,2024-08-21,526.835,765.92,367.92,12644.04,10:30:00,0.6878459891372468,1.4538138126737972,124.06119552780989,0.23548396656981765,True
Portfolio,2024-08-22,557.0158333333333,699.6,370.56,13368.38,13:15:00,0.796191871545645,1.2559786600919485,118.87370507937507,0.21341171644619633,True
Portfolio,2024-08-23,609.6408333333333,697.28,532.4,14631.379999999997,14:45:00,0.8743128059507419,1.143755407897273,42.552307963052435,0.06979897939314396,True
Portfolio,2024-08-24,592.1650000000001,632.72,549.76,14211.960000000001,15:45:00,0.9359037172841068,1.0684859794145212,18.682751290681832,0.03154990803354104,True
Portfolio,2024-08-25,597.0133333333333,631.2,560.48,14328.32,16:30:00,0.9458386142796789,1.0572628193675184,17.36978493741157,0.02909446735541066,True
Portfolio,2024-08-26,700.5949999999999,816.24,577.76,16814.28,14:00:00,0.8583198569048318,1.1650668360465035,77.74212470523437,0.11096585717173886,True
Portfolio,2024-08-27,715.5083333333332,789.6,652.72,17172.199999999997,15:30:00,0.9061655690645051,1.1035510883870443,40.571320299901416,0.05670279214064792,True
Portfolio,2024-08-28,828.5050000000001,945.44,688.8,19884.120000000003,14:45:00,0.8763168471822644,1.1411397637914074,73.78633101198709,0.08905960858653487,True
Portfolio,2024-08-29,854.0116666666667,1026.96,720.16,20496.279999999995,12:00:00,0.8315919477551867,1.2025128462335606,89.97944315718559,0.10536090626067043,True
Portfolio,2024-08-30,774.8258333333333,853.04,733.76,18595.82,11:45:00,0.9083112554315547,1.1009441906837127,31.41458942548717,0.04054406561322341,True
Portfolio,2024-08-31,702.3141666666667,743.36,655.52,16855.54,00:15:00,0.9447833710001434,1.0584436926968819,26.668072441016392,0.03797171366710253,True
Portfolio,2024-09-01,716.7158333333333,743.68,678.08,17201.18,21:45:00,0.9637422457687894,1.0376218375716084,20.460412902489306,0.028547454864128123,True
Portfolio,2024-09-02,637.0966666666667,730.72,582.72,15290.32,00:45:00,0.8718752280855412,1.1469531049709882,41.97035772684453,0.06587753463918798,True
Portfolio,2024-09-03,638.0858333333333,740.0,546.48,15314.06,15:30:00,0.8622781531531531,1.1597185854045238,61.46931454699322,0.09633392771922254,True
Portfolio,2024-09-04,569.07,808.48,393.84,13657.68,11:45:00,0.7038764100534336,1.4207039555766425,133.09587901406383,0.23388314093883672,True
Portfolio,2024-09-05,671.495,782.24,440.32,16115.88,16:00:00,0.8584258028226631,1.1649230448476906,80.20033888890207,0.1194354967481546,True
Portfolio,2024-09-06,680.1216666666667,761.92,607.36,16322.92,12:45:00,0.8926418346633068,1.1202701477431734,37.3098123023299,0.0548575558328974,True
Portfolio,2024-09-07,615.6016666666667,668.96,556.64,14774.44,00:00:00,0.9202368851152036,1.0866767200651937,26.330449959841545,0.04277189518087975,True
Portfolio,2024-09-08,567.5375,617.52,520.16,13620.9,17:45:00,0.9190593017230212,1.0880690703257494,27.55224598734863,0.04854700524167765,True
Portfolio,2024-09-09,638.9825000000001,743.52,534.88,15335.58,11:15:00,0.8594018990746719,1.1635999420954406,66.47835549615893,0.10403783436347462,True
Portfolio,2024-09-10,640.89,737.36,453.36,15381.360000000002,15:15:00,0.8691683845068894,1.150525051100813,76.61616616546887,0.11954651526076061,True
Portfolio,2024-09-11,678.4241666666667,783.6,580.24,16282.18,13:00:00,0.8657786710906925,1.1550296090572638,65.54835566072242,0.09661854468242816,True
Portfolio,2024-09-12,687.2666666666668,777.68,606.4,16494.4,15:30:00,0.8837396701299594,1.1315549519837034,50.560220741245864,0.07356710749041497,True
Portfolio,2024-09-13,672.1625,779.36,594.08,16131.9,14:15:00,0.8624544498049682,1.1594815241849998,42.865104173318805,0.06377193635961365,True
Portfolio,2024-09-14,626.9633333333333,659.68,580.0,15047.119999999999,01:30:00,0.9504052469884388,1.0521827432757898,15.693205681485333,0.02503049994654446,True
Portfolio,2024-09-15,606.2341666666666,648.56,554.48,14549.619999999999,15:45:00,0.9347387545742363,1.0698176309759293,22.990406404991337,0.037923310280254204,True
Portfolio,2024-09-16,645.5066666666667,749.28,426.24,15492.16,13:30:00,0.8615025980496833,1.160762605085411,68.53609573243587,0.1061741098451385,True
Portfolio,2024-09-17,619.2608333333333,955.84,351.68,14862.259999999998,19:15:00,0.6478708082245285,1.543517607685507,144.06063366489064,0.23263320705985333,True
Portfolio,2024-09-18,760.2191666666666,932.72,693.04,18245.26,14:00:00,0.8150561440375103,1.226909345221718,59.297802846784634,0.07800093110883766,True
Portfolio,2024-09-19,696.1691666666667,831.68,452.72,16708.06,15:15:00,0.8370637344491472,1.194652161890728,111.4714299546765,0.16012118216670493,True
Portfolio,2024-09-20,703.2524999999999,811.76,464.08,16878.059999999998,14:45:00,0.8663305656844387,1.154293799168862,67.77184145894843,0.09636914402572111,True
Portfolio,2024-09-21,685.2833333333333,731.76,635.04,16446.8,17:30:00,0.9364864618636347,1.0678210958970742,27.643668073564395,0.040339034569979906,True
Portfolio,2024-09-22,650.6175,709.84,609.84,15614.82,00:00:00,0.9165692268680264,1.091025064650121,17.696534123946417,0.027199597496142387,True
Portfolio,2024-09-23,669.8133333333334,772.96,587.04,16075.52,15:00:00,0.8665562685434348,1.1539931523210447,54.25312266863766,0.08099737638641262,True
Portfolio,2024-09-24,658.705,769.84,575.2,15808.920000000002,14:45:00,0.8556388340434377,1.1687174076407496,56.282353820526616,0.08544394504448366,True
Portfolio,2024-09-25,719.3083333333334,838.56,582.32,17263.4,15:00:00,0.8577899414869937,1.1657865773833658,83.575009091004,0.1161880173189578,True
Portfolio,2024-09-26,807.5691666666668,1005.2,716.56,19381.66,13:00:00,0.8033915307069904,1.2447231042129516,65.63765221861557,0.08127805632988988,True
Portfolio,2024-09-27,806.5008333333332,903.04,737.52,19356.019999999997,13:15:00,0.8930953593786911,1.11970126089971,48.59056247259861,0.06024862029189714,True
Portfolio,2024-09-28,747.2383333333333,814.88,702.16,17933.720000000005,00:00:00,0.9169918679232935,1.090522211788742,28.608045635585093,0.03828503485356313,True
Portfolio,2024-09-29,673.7658333333334,737.68,636.16,16170.380000000001,01:45:00,0.9133578697176735,1.0948610978839086,29.041003885311312,0.04310251789057966,True
Portfolio,2024-09-30,708.8074999999999,834.48,598.72,17011.379999999997,15:30:00,0.8494002252900008,1.1773013124155713,63.750397563259824,0.08994035413459908,True
Portfolio,2024-10-01,744.395,845.6,630.16,17865.48,13:45:00,0.880315752128666,1.1359560448417843,59.360604692621564,0.07974342209797428,True
Portfolio,2024-10-02,729.7066666666668,842.56,627.2,17512.960000000003,15:15:00,0.8660589948094698,1.1546557520830285,58.53555965873567,0.08021793185216296,True
Portfolio,2024-10-03,698.0558333333332,802.72,586.72,16753.339999999997,15:30:00,0.8696131071025179,1.14993666934474,54.1555786049331,0.07758058312661203,True
Portfolio,2024-10-04,683.7158333333333,757.52,634.32,16409.18,10:45:00,0.9025713292498327,1.1079456743115743,28.76441279617527,0.04207071329025622,True
Portfolio,2024-10-05,628.0099999999999,715.6,563.44,15072.239999999998,05:15:00,0.8775992174399103,1.139472301396475,33.15968585972716,0.05280120676378906,True
Portfolio,2024-10-06,633.0383333333333,684.96,565.28,15192.92,17:15:00,0.9241975200498325,1.0820197828988767,33.65867954587539,0.0531700495428798,True
Portfolio,2024-10-07,705.5633333333334,795.04,620.08,16933.52,12:00:00,0.8874563963238749,1.1268159248638203,50.143500909976076,0.07106874541379617,True
Portfolio,2024-10-08,674.7616666666667,764.56,581.68,16194.28,14:45:00,0.8825490042202924,1.1330815571917985,52.67400850447803,0.07806313118628755,True
Portfolio,2024-10-09,647.0600000000001,775.04,557.84,15529.44,12:45:00,0.8348730388109002,1.1977869131147032,55.87868001304254,0.08635780300596936,True
Portfolio,2024-10-10,641.1541666666667,722.08,535.36,15387.7,15:00:00,0.8879267763498042,1.1262189930918851,55.30284332019689,0.0862551414236517,True
Portfolio,2024-10-11,630.9508333333333,717.92,570.8,15142.82,13:15:00,0.8788595293811753,1.1378382626221535,35.950714088996506,0.05697863001316242,True
Portfolio,2024-10-12,631.8558333333334,691.6,565.44,15164.54,15:45:00,0.9136145652593022,1.0945534780481305,38.3514370462017,0.060696499142660496,True
Portfolio,2024-10-13,585.8175,648.8,522.48,14059.62,00:00:00,0.9029246300863133,1.1075121518220263,37.05368068939412,0.06325123556294258,True
Portfolio,2024-10-14,551.2333333333333,613.6,511.68,13229.6,00:30:00,0.8983594089526293,1.1131402309971579,25.25511811251717,0.04581565842507801,True
Portfolio,2024-10-15,502.67,573.6,426.64,12064.08,08:00:00,0.8763423988842399,1.1411064913362643,38.46447438187196,0.07652033020047339,True
Portfolio,2024-10-16,477.5683333333333,554.56,434.64,11461.639999999998,09:30:00,0.8611662098480478,1.1612160214419576,33.82500995189231,0.070827581292504,True
Portfolio,2024-10-17,466.2925,558.96,397.68,11191.02,10:30:00,0.8342144339487619,1.1987325552094448,41.56309428225706,0.08913524082471208,True
Portfolio,2024-10-18,511.4066666666667,778.88,423.28,12273.76,12:30:00,0.6565923719528897,1.5230149522232794,94.91294478478316,0.1855919192517041,True
Portfolio,2024-10-19,475.79416666666674,685.44,374.24,11419.060000000001,14:45:00,0.6941441507158419,1.440622958457176,86.37676002827645,0.1815422846257603,True
Portfolio,2024-10-20,490.69083333333333,625.68,367.44,11776.58,11:15:00,0.7842520670843456,1.2751002413264292,59.74556479758523,0.12175806177532404,True
Portfolio,2024-10-21,571.4275,719.2,436.08,13714.26,10:15:00,0.7945321190211345,1.258602359879425,77.68597154401071,0.1359507051095908,True
Portfolio,2024-10-22,598.0108333333333,745.36,372.4,14352.259999999998,13:45:00,0.8023114110407498,1.246398824993416,116.55729166078906,0.1949083280165589,True
Portfolio,2024-10-23,605.5166666666668,754.4,398.96,14532.400000000001,10:15:00,0.8026466949452105,1.245878175662657,91.5759864945835,0.15123611212669646,True
Portfolio,2024-10-24,549.7316666666667,693.44,371.44,13193.56,15:00:00,0.7927602484233195,1.26141541782506,106.8009862231881,0.19427839562305507,True
Portfolio,2024-10-25,437.16833333333335,712.88,358.48,10492.04,15:00:00,0.6132425279616953,1.63067620786806,70.35109639166096,0.16092450213684498,True
Portfolio,2024-10-26,458.9391666666667,639.36,345.6,11014.54,06:30:00,0.7178102581748416,1.3931258136971674,64.23324260957368,0.13996025459345265,True
Portfolio,2024-10-27,416.63166666666666,486.96,369.92,9999.16,00:30:00,0.8555767756420788,1.168802179383068,28.30147828263492,0.06792925393565441,True
Portfolio,2024-10-28,435.4925,532.0,370.08,10451.82,09:15:00,0.8185949248120301,1.2216054237443814,39.41888590911454,0.09051564816641973,True
Portfolio,2024-10-29,514.6508333333334,790.0,383.28,12351.62,14:30:00,0.6514567510548523,1.535021317041813,94.37921599552428,0.18338494739091574,True
Portfolio,2024-10-30,526.535,714.4,357.68,12636.84,10:45:00,0.7370310750279955,1.3567948949262632,119.59290290507693,0.2271319150770166,True
Portfolio,2024-10-31,591.5816666666666,713.76,506.48,14197.96,14:15:00,0.8288243480535006,1.206528261806626,59.23334762511058,0.10012708466587131,True
Portfolio,2024-11-01,593.5725000000001,683.76,524.64,14245.740000000002,12:45:00,0.8681006493506496,1.1519401589527813,45.60631952978262,0.07683361262488173,True
Portfolio,2024-11-02,416.26083333333344,553.76,366.16,9990.260000000002,05:00:00,0.7516989911393627,1.3303197314184012,57.868049100230316,0.1390187220758546,True
Portfolio,2024-11-03,429.34083333333336,461.2,384.72,10304.18,05:00:00,0.930921147730558,1.0742048372602186,16.489092003131017,0.03840559928836107,True
Portfolio,2024-11-04,459.63583333333327,557.04,374.4,11031.259999999998,09:30:00,0.82513972665039,1.2119159552036667,47.879361198453026,0.10416803418311896,True
Portfolio,2024-11-05,545.4908333333333,791.68,404.0,13091.779999999999,11:00:00,0.6890294479250876,1.4513167804530782,114.06016576366653,0.2090963931816756,True
Portfolio,2024-11-06,623.5600000000001,722.72,526.4,14965.44,14:00:00,0.8627961036085898,1.1590223875809866,60.92811211842846,0.09771010346787551,True
Portfolio,2024-11-07,629.7741666666666,732.48,523.92,15114.579999999998,13:30:00,0.8597834298092324,1.1630835921342175,54.59620344746687,0.08669171639166984,True
Portfolio,2024-11-08,496.5,718.72,354.56,11916.0,11:45:00,0.6908114425645592,1.4475730110775429,107.89473919178432,0.2173106529542484,True
Portfolio,2024-11-09,366.87000000000006,433.36,327.6,8804.880000000001,09:45:00,0.8465709802473695,1.1812358601139366,35.16665070923393,0.0958558909402075,True
Portfolio,2024-11-10,387.56583333333333,596.08,353.28,9301.58,05:15:00,0.6501909698921844,1.5380096714751688,50.7347476414894,0.13090614104224718,True
Portfolio,2024-11-11,509.01666666666665,788.48,350.64,12216.4,11:45:00,0.6455669981060606,1.5490258996103599,135.0104721604308,0.26523782225944953,True
Portfolio,2024-11-12,422.94,506.56,357.52,10150.56,13:45:00,0.8349257738471257,1.197711259280276,45.73841964452802,0.10814399121513223,True
Portfolio,2024-11-13,496.4116666666667,595.36,423.52,11913.880000000001,13:00:00,0.8338008375884619,1.1993271713329325,50.754850360214036,0.1022434680091739,True
Portfolio,2024-11-14,494.7075,579.12,444.08,11872.98,13:45:00,0.8542400538748446,1.1706311305165173,45.89943471730802,0.09278095585231277,True
Portfolio,2024-11-15,455.9066666666667,552.96,401.12,10941.76,11:00:00,0.8244839891975309,1.212879829204808,38.10183658141944,0.08357376491113555,True
Portfolio,2024-11-16,416.3733333333334,462.56,388.48,9992.960000000001,07:45:00,0.9001498904646605,1.1109260919687458,17.975476784053185,0.04317153704380648,True
Portfolio,2024-11-17,416.70250000000004,440.32,389.76,10000.860000000002,21:00:00,0.9463628724563955,1.0566771257671839,14.78860080211142,0.03548958982034285,True
Portfolio,2024-11-18,508.0158333333333,808.96,399.2,12192.38,13:45:00,0.6279863446070675,1.5923913132628742,93.0403251981766,0.18314453820798224,True
Portfolio,2024-11-19,420.7883333333334,500.32,368.88,10098.920000000002,13:30:00,0.8410384020893297,1.189006349193775,39.768041510917215,0.09450842231268422,True
Portfolio,2024-11-20,423.0725,526.96,364.16,10153.74,11:00:00,0.8028550554121754,1.2455548398915082,47.10884840340228,0.11134935124216837,True
Portfolio,2024-11-21,488.115,581.6,396.32,11714.76,12:00:00,0.8392623796423658,1.1915224895772514,45.73126342817178,0.09368952691101846,True
Portfolio,2024-11-22,469.3258333333333,546.64,398.8,11263.82,10:15:00,0.8585647470608322,1.1647345216809217,44.45195896853535,0.0947144943052045,True
Portfolio,2024-11-23,434.195,463.28,417.68,10420.68,00:15:00,0.9372193921602487,1.0669860316217368,8.533194132636568,0.01965290740942795,True
Portfolio,2024-11-24,430.00916666666666,462.8,397.6,10320.22,19:30:00,0.9291468596946124,1.0762561263228885,14.433116865602534,0.033564672533575916,True
Portfolio,2024-11-25,476.205,566.16,414.4,11428.92,11:30:00,0.8411138194150064,1.188899738557974,42.38884272268377,0.08901385479506467,True
Portfolio,2024-11-26,447.7208333333333,522.72,377.68,10745.3,10:15:00,0.8565213371084582,1.1675132383460678,39.11707145605669,0.08736933495996954,True
Portfolio,2024-11-27,485.67333333333335,518.96,468.0,11656.16,00:30:00,0.935858897281743,1.0685371511715693,11.365061387906234,0.023400628792822818,True
Portfolio,2024-11-28,470.45249999999993,485.76,458.56,11290.859999999999,00:00:00,0.9684875247035571,1.0325378226282145,5.999734204639049,0.012753113661079599,True
Portfolio,2024-11-29,471.3575000000001,487.44,455.36,11312.58,23:30:00,0.9670061956343347,1.0341195377181862,5.71280611295452,0.01211990073978778,True
Portfolio,2024-11-30,463.7041666666667,484.24,446.88,11128.900000000001,04:15:00,0.9575916212346496,1.044286497317794,7.48788771658205,0.016147984544561383,True
Portfolio,2024-12-01,452.91083333333336,463.92,442.48,10869.860000000002,03:45:00,0.9762692561935966,1.0243075807784092,4.922963520539371,0.010869608669563812,True
Portfolio,2024-12-02,499.7241666666667,574.96,443.52,11993.380000000001,12:00:00,0.869145969574695,1.1505547226886832,42.17242740206516,0.08439141073238435,True
Portfolio,2024-12-03,493.6499999999999,586.72,426.48,11847.599999999999,12:00:00,0.8413723752386145,1.1885343867112328,50.70065611534348,0.10270567429422361,True
Portfolio,2024-12-04,498.7966666666667,613.2,417.92,11971.12,11:00:00,0.8134322678843227,1.2293586564999768,61.97250586759238,0.12424402569034619,True
Portfolio,2024-12-05,501.0,586.8,447.92,12024.0,12:45:00,0.8537832310838447,1.17125748502994,39.123742798028864,0.07809130299007758,True
Portfolio,2024-12-06,498.38916666666665,578.08,457.76,11961.34,13:00:00,0.8621456661131099,1.1598968008601045,35.275936502669225,0.0707799022571101,True
Portfolio,2024-12-07,461.24916666666667,470.48,444.48,11069.98,13:30:00,0.9803799665589752,1.0200126829497433,4.9619197614732,0.01075756905390586,True
Portfolio,2024-12-08,427.46166666666676,478.8,356.32,10259.08,06:15:00,0.8927770815928713,1.1201004378560258,40.47431702012542,0.09468525525515055,True
Portfolio,2024-12-09,461.5841666666667,530.88,417.04,11078.02,12:30:00,0.8694698739200323,1.1501261055676013,35.28592692984337,0.07644527147597141,True
Portfolio,2024-12-10,429.16499999999996,484.64,372.0,10299.96,13:00:00,0.8855335919445361,1.129262637913157,30.235655076328953,0.07045228542944777,True
Portfolio,2024-12-11,402.2775,460.96,353.92,9654.66,15:15:00,0.872695027768136,1.1458756704016506,27.27906515607662,0.0678115608157966,True
Portfolio,2024-12-12,467.72416666666663,541.6,407.2,11225.38,13:15:00,0.8635970580994583,1.1579474369687264,35.03997091042612,0.07491588719938451,True
Portfolio,2024-12-13,465.9633333333333,531.92,424.32,11183.119999999999,13:00:00,0.8760026570411591,1.141549048923735,30.101470314383636,0.06460051287522689,True
Portfolio,2024-12-14,435.2675,451.6,422.4,10446.42,01:15:00,0.9638341452612931,1.0375229025828945,6.728449105731651,0.015458193193224055,True
Portfolio,2024-12-15,429.17249999999996,439.44,420.0,10300.139999999998,03:45:00,0.9766350354997269,1.0239239466648027,4.490706426669008,0.010463639740824513,True
Portfolio,2024-12-16,457.40333333333336,510.88,423.44,10977.68,08:15:00,0.8953244075582003,1.116913591942924,27.281386392717874,0.05964404805252375,True
Portfolio,2024-12-17,414.78249999999997,461.84,378.88,9954.779999999999,06:00:00,0.8981086523471332,1.1134510255374805,20.47086376189082,0.04935324841788364,True
Portfolio,2024-12-18,432.27250000000004,482.32,370.08,10374.54,11:15:00,0.8962359014761985,1.1157776633951961,34.54905787427495,0.07992425582074952,True
Portfolio,2024-12-19,450.2675000000001,502.72,421.76,10806.420000000002,11:00:00,0.8956625954805858,1.1164918631702263,23.335842817434298,0.05182662043659445,True
Portfolio,2024-12-20,430.68666666666667,466.4,411.28,10336.48,13:45:00,0.9234276729559749,1.082921845734718,12.90498872665481,0.029963752596601112,True
Portfolio,2024-12-21,422.0958333333333,429.92,412.56,10130.3,23:00:00,0.9818008776826695,1.0185364697985253,3.8756523842456234,0.00918192523635973,True
Portfolio,2024-12-22,425.76416666666665,435.28,416.8,10218.34,21:00:00,0.9781385927831894,1.0223500098841887,4.119631988333208,0.009675854172008076,True
Portfolio,2024-12-23,431.97333333333336,448.96,420.48,10367.360000000002,11:30:00,0.9621644095984796,1.0393234150256188,5.742132130446735,0.013292793066964168,True
Portfolio,2024-12-24,422.3758333333333,437.36,410.4,10137.019999999999,00:45:00,0.9657395128345831,1.0354759090935997,5.815152560186674,0.013767720833586222,True
Portfolio,2024-12-25,418.2325,429.28,408.64,10037.58,05:30:00,0.9742650484532241,1.0264147334317633,4.630903288037646,0.011072557221252883,True
Portfolio,2024-12-26,419.7775,429.92,409.04,10074.66,07:00:00,0.9764084015630814,1.0241616094240402,4.815080914224217,0.011470555030282036,True
Portfolio,2024-12-27,422.65083333333337,438.72,411.44,10143.62,01:15:00,0.9633726142718211,1.0380199573722202,5.601847752805677,0.013254079516714569,True
Portfolio,2024-12-28,418.5333333333333,433.12,408.72,10044.8,01:30:00,0.966321881541682,1.0348518636508444,4.919723284188091,0.011754674938327712,True
Portfolio,2024-12-29,386.0,424.48,361.84,9264.0,05:00:00,0.9093479080286467,1.0996891191709846,16.383315775186468,0.042443823251778416,True
Portfolio,2024-12-30,380.7441666666667,422.32,342.16,9137.860000000002,23:30:00,0.9015537191387258,1.1091962450726975,10.461525667809912,0.027476522514838037,True
Portfolio,2024-12-31,408.34083333333336,440.24,363.44,9800.18,05:45:00,0.927541416802956,1.0781189733249796,19.173424572166585,0.046954463053943706,True
Portfolio,2025-01-01,418.955,439.44,405.28,10054.92,22:15:00,0.953383852175496,1.048895466100178,7.7112156185513,0.01840583265160053,True
Portfolio,2025-01-02,454.7183333333333,509.04,402.88,10913.24,09:15:00,0.8932860547959557,1.1194622311980678,22.053659281835706,0.0484996044038303,True
Portfolio,2025-01-03,451.53999999999996,472.16,437.84,10836.96,11:30:00,0.9563283632666891,1.045665943216548,7.080124887390944,0.015679950585531614,True
Portfolio,2025-01-04,436.4766666666667,451.76,423.92,10475.44,01:15:00,0.9661693524585326,1.03501523563688,6.409308143410878,0.014684194214454101,True
Portfolio,2025-01-05,433.7516666666666,445.28,425.44,10410.039999999999,23:30:00,0.974109923344113,1.0265781879800655,3.7616297326576458,0.008672311881970051,True
Portfolio,2025-01-06,435.6216666666666,450.0,424.8,10454.92,12:30:00,0.968048148148148,1.0330064696812602,6.215037564635033,0.014267053363511228,True
Portfolio,2025-01-07,461.1833333333334,504.8,433.36,11068.400000000001,13:15:00,0.9135961436872689,1.0945755484080806,17.45182377238712,0.03784140169647743,True
Portfolio,2025-01-08,474.05333333333334,515.36,440.32,11377.28,10:45:00,0.9198489082065611,1.0871350621589695,24.187062338394956,0.051021816824537936,True
Portfolio,2025-01-09,474.98083333333335,522.88,437.52,11399.54,11:15:00,0.9083935766013872,1.1008444200380014,24.84779162766643,0.05231325115434433,True
Portfolio,2025-01-10,478.30333333333334,528.96,443.04,11479.28,13:45:00,0.9042334644081468,1.1059090814058026,26.3809230382653,0.05515521469276533,True
Portfolio,2025-01-11,445.815,462.72,431.28,10699.56,01:15:00,0.9634660269709543,1.0379193163083342,6.4567829695436965,0.014483099423625712,True
Portfolio,2025-01-12,436.06916666666666,454.96,423.28,10465.66,02:00:00,0.9584780346990212,1.0433207270253382,7.149319830241735,0.01639492167009072,True
Portfolio,2025-01-13,489.6858333333333,576.24,429.04,11752.46,12:45:00,0.849794934980795,1.1767544837421273,48.72430124619361,0.09950114528436148,True
Portfolio,2025-01-14,498.9375,580.16,441.2,11974.5,11:45:00,0.8599998276337563,1.1627909307277966,47.27405673305391,0.09474945606023583,True
Portfolio,2025-01-15,505.27,584.16,442.24,12126.48,10:30:00,0.8649513831826897,1.1561343440140914,48.35749991360944,0.09570625589013684,True
Portfolio,2025-01-16,503.06750000000005,602.0,448.56,12073.62,12:00:00,0.8356602990033224,1.1966585001018748,46.992584521390185,0.09341208589580957,True
Portfolio,2025-01-17,477.26416666666665,551.12,430.4,11454.34,12:00:00,0.8659895606522475,1.1547483312002262,32.757340412145695,0.06863565861424549,True
Portfolio,2025-01-18,427.95666666666665,458.32,411.04,10270.96,00:45:00,0.9337508000232734,1.0709495509669982,12.467918128386163,0.029133599496178345,True
Portfolio,2025-01-19,423.1275,438.72,413.04,10155.06,23:00:00,0.9644591083150984,1.0368505946789088,5.750800584998672,0.013591176619337366,True
Portfolio,2025-01-20,437.88916666666665,459.76,425.92,10509.34,15:45:00,0.9524298909576011,1.049946047991596,6.974068006651749,0.015926559818184777,True
Portfolio,2025-01-21,502.82750000000004,593.04,436.48,12067.860000000002,12:15:00,0.8478812559017943,1.1794104339957538,56.068866921801956,0.11150716084900279,True
Portfolio,2025-01-22,513.6283333333333,599.04,445.6,12327.08,13:15:00,0.8574190927706553,1.1662908004166437,52.96624161555351,0.10312172864727771,True
Portfolio,2025-01-23,503.62583333333333,588.8,444.32,12087.02,13:30:00,0.8553427875905798,1.1691219175611522,47.88249124387011,0.09507552646168226,True
